image_path,important_labels
images/1092.jpg,"[""asymmetry:слабая"", ""palette:монотонная"", ""color_distance_euclidean:выраженный"", ""rim:тёмный ободок по краю"", ""delta_S_center_periphery:умеренно_выше"", ""delta_V_top_bottom:слабая"", ""shape:округлая"", ""perimeter:средний"", ""borders:умеренно неровные"", ""structure_order:средне упорядоченная""]"
images/1093.jpg,"[""asymmetry:слабая"", ""palette:монотонная"", ""color_homogeneity:цвет однородный"", ""color_distance_euclidean:выраженный"", ""delta_H_center_periphery:оттенок_как_периферия"", ""delta_V_left_right:слабая"", ""shape:овальная"", ""perimeter:большой"", ""eccentricity:умеренно_вытянутая"", ""fractal_dimension:умеренно_изрезанная""]"
images/1094.jpg,"[""asymmetry:слабая"", ""palette:полихромная"", ""color_homogeneity:цвет неоднородный"", ""color_distance_euclidean:очень_слабый"", ""delta_V_center_periphery:светлее"", ""delta_V_top_bottom:слабая"", ""shape:неправильная"", ""perimeter:большой"", ""eccentricity:умеренно_вытянутая"", ""fractal_dimension:изрезанная""]"
images/1095.jpg,"[""asymmetry:умеренная"", ""palette:монотонная"", ""color_homogeneity:цвет умеренно неоднородный"", ""color_distance_euclidean:выраженный"", ""delta_V_center_periphery:темнее"", ""delta_V_left_right:слабая"", ""lobulation:лобуляции слабые"", ""shape:овальная"", ""fractal_dimension:умеренно_изрезанная"", ""structure_order:средне упорядоченная""]"
images/1096.jpg,"[""asymmetry:умеренная"", ""contrast:умеренный"", ""color_homogeneity:цвет однородный"", ""color_distance_euclidean:умеренный"", ""rim:тёмный ободок по краю"", ""delta_V_inner_rim:слегка_темнее"", ""shape:овальная"", ""perimeter:средний"", ""borders:умеренно неровные"", ""structure_order:средне упорядоченная""]"
images/1097.jpg,"[""asymmetry:слабая"", ""palette:монотонная"", ""dominant_hue:красновато-коричневый"", ""color_distance_euclidean:умеренный"", ""rim:без выраженного ободка"", ""delta_V_inner_rim:одинаковый"", ""shape:овальная"", ""eccentricity:умеренно_вытянутая"", ""radial_variance:высокая"", ""glcm_entropy:низкая""]"
images/1098.jpg,"[""asymmetry:умеренная"", ""palette:монотонная"", ""color_homogeneity:цвет умеренно неоднородный"", ""color_distance_euclidean:умеренный"", ""rim:тёмный ободок по краю"", ""delta_S_center_periphery:выше"", ""delta_V_inner_rim:слегка_темнее"", ""lobulation:лобуляции слабые"", ""shape:овальная"", ""eccentricity:умеренно_вытянутая""]"
images/1099.jpg,"[""asymmetry:слабая"", ""color_homogeneity:цвет однородный"", ""color_distance_euclidean:умеренный"", ""percent_dark_pixels:нет"", ""delta_H_center_periphery:оттенок_как_периферия"", ""delta_V_inner_rim:одинаковый"", ""delta_V_top_bottom:слабая"", ""shape:овальная"", ""perimeter:большой"", ""lbp_mean:высокое""]"
images/110.jpg,"[""asymmetry:умеренная"", ""contrast:выраженный"", ""color_homogeneity:цвет умеренно неоднородный"", ""color_distance_euclidean:сильный"", ""rim:тёмный ободок по краю"", ""delta_V_center_periphery:значительно_темнее"", ""delta_V_top_bottom:слабая"", ""shape:овальная"", ""perimeter:большой"", ""fractal_dimension:изрезанная""]"
images/1100.jpg,"[""asymmetry:выраженная"", ""palette:монотонная"", ""color_homogeneity:цвет умеренно неоднородный"", ""color_distance_euclidean:выраженный"", ""entropy_S_lesion:высокое"", ""delta_S_center_periphery:умеренно_выше"", ""delta_V_left_right:слабая"", ""elongation:умеренно вытянутая"", ""shape:овальная"", ""fractal_dimension:умеренно_изрезанная""]"
images/1101.jpg,"[""asymmetry:выраженная"", ""color_homogeneity:цвет умеренно неоднородный"", ""color_distance_euclidean:выраженный"", ""entropy_V_lesion:высокое"", ""delta_S_center_periphery:выше"", ""delta_V_inner_rim:слегка_темнее"", ""shape:овальная"", ""eccentricity:умеренно_вытянутая"", ""fractal_dimension:умеренно_изрезанная"", ""structure_order:средне упорядоченная""]"
images/1102.jpg,"[""asymmetry:слабая"", ""color_homogeneity:цвет однородный"", ""color_distance_euclidean:умеренный"", ""entropy_V_lesion:низкое"", ""rim:без выраженного ободка"", ""delta_V_center_periphery:равная"", ""delta_S_left_right:слабая"", ""delta_S_top_bottom:сильная_верх_низ"", ""shape:овальная"", ""eccentricity:сильно_вытянутая""]"
images/1103.jpg,"[""asymmetry:слабая"", ""color_homogeneity:цвет однородный"", ""color_distance_euclidean:умеренный"", ""entropy_S_lesion:низкое"", ""delta_S_center_periphery:умеренно_выше"", ""delta_V_left_right:слабая"", ""shape:овальная"", ""eccentricity:умеренно_вытянутая"", ""radial_variance:средняя"", ""structure_order:хаотичная""]"
images/1104.jpg,"[""asymmetry:слабая"", ""color_homogeneity:цвет однородный"", ""dominant_hue:красновато-коричневый"", ""color_distance_euclidean:умеренный"", ""delta_H_center_periphery:оттенок_как_периферия"", ""delta_S_left_right:слабая"", ""elongation:умеренно вытянутая"", ""shape:овальная"", ""fractal_dimension:изрезанная"", ""lbp_std:средний""]"
images/1105.jpg,"[""asymmetry:слабая"", ""pigmentation:с примесью красного или синего"", ""color_distance_euclidean:умеренный"", ""delta_S_center_periphery:умеренно_выше"", ""delta_V_left_right:слабая"", ""shape:овальная"", ""perimeter:большой"", ""radial_variance:высокая"", ""fractal_dimension:умеренно_изрезанная"", ""structure_order:хаотичная""]"
images/1106.jpg,"[""asymmetry:умеренная"", ""palette:монотонная"", ""color_homogeneity:цвет умеренно неоднородный"", ""color_distance_euclidean:выраженный"", ""entropy_V_lesion:среднее"", ""rim:тёмный ободок по краю"", ""delta_V_inner_rim:слегка_темнее"", ""delta_V_top_bottom:слабая"", ""shape:овальная"", ""eccentricity:сильно_вытянутая""]"
images/1107.jpg,"[""asymmetry:выраженная"", ""color_homogeneity:цвет умеренно неоднородный"", ""color_distance_euclidean:выраженный"", ""entropy_V_lesion:среднее"", ""delta_H_center_periphery:оттенок_как_периферия"", ""delta_V_left_right:слабая"", ""shape:овальная"", ""perimeter:средний"", ""fractal_dimension:умеренно_изрезанная"", ""structure_order:средне упорядоченная""]"
images/1108.jpg,"[""asymmetry:выраженная"", ""color_homogeneity:цвет неоднородный"", ""dominant_hue:красный"", ""color_distance_euclidean:выраженный"", ""entropy_S_lesion:высокое"", ""delta_H_center_periphery:синее_периферии"", ""delta_V_left_right:слабая"", ""shape:овальная"", ""perimeter:средний"", ""radial_variance:средняя""]"
images/1109.jpg,"[""palette:двухцветная"", ""color_homogeneity:цвет неоднородный"", ""dominant_hue:красный"", ""entropy_S_lesion:высокое"", ""rim:тёмный ободок по краю"", ""delta_V_left_right:слабая"", ""shape:овальная"", ""perimeter:средний"", ""fractal_dimension:гладкая"", ""texture_coarseness:грубая""]"
images/111.jpg,"[""asymmetry:умеренная"", ""palette:монотонная"", ""color_homogeneity:цвет умеренно неоднородный"", ""color_distance_euclidean:сильный"", ""entropy_V_lesion:высокое"", ""delta_H_center_periphery:краснее_периферии"", ""delta_V_inner_rim:темнее_центра"", ""delta_V_top_bottom:слабая"", ""shape:овальная"", ""fractal_dimension:умеренно_изрезанная""]"
images/1110.jpg,"[""asymmetry:умеренная"", ""color_homogeneity:цвет умеренно неоднородный"", ""dominant_hue:красновато-коричневый"", ""entropy_V_lesion:среднее"", ""rim:тёмный ободок по краю"", ""delta_V_center_periphery:темнее"", ""delta_V_top_bottom:слабая"", ""shape:округлая"", ""radial_variance:низкая"", ""structure_order:упорядоченная""]"
images/1111.jpg,"[""asymmetry:выраженная"", ""palette:двухцветная"", ""dominant_hue:красный"", ""color_distance_euclidean:выраженный"", ""entropy_V_lesion:высокое"", ""delta_S_center_periphery:умеренно_выше"", ""delta_V_left_right:сильная_право_лево"", ""shape:овальная"", ""radial_variance:высокая"", ""structure_order:средне упорядоченная""]"
images/1112.jpg,"[""asymmetry:умеренная"", ""color_homogeneity:цвет умеренно неоднородный"", ""color_distance_euclidean:выраженный"", ""entropy_V_lesion:высокое"", ""delta_S_center_periphery:умеренно_выше"", ""delta_V_left_right:сильная_право_лево"", ""shape:овальная"", ""eccentricity:сильно_вытянутая"", ""convexity:средняя"", ""glcm_entropy:высокая""]"
images/1113.jpg,"[""palette:монотонная"", ""color_homogeneity:цвет умеренно неоднородный"", ""dominant_hue:красновато-коричневый"", ""color_distance_euclidean:выраженный"", ""delta_S_center_periphery:выше"", ""delta_V_inner_rim:слегка_темнее"", ""elongation:умеренно вытянутая"", ""shape:овальная"", ""fractal_dimension:гладкая"", ""structure_order:средне упорядоченная""]"
images/1114.jpg,"[""asymmetry:умеренная"", ""color_homogeneity:цвет умеренно неоднородный"", ""dominant_hue:красный"", ""color_distance_euclidean:выраженный"", ""entropy_V_lesion:высокое"", ""delta_V_center_periphery:значительно_темнее"", ""delta_V_top_bottom:слабая"", ""lobulation:лобуляции слабые"", ""shape:овальная"", ""fractal_dimension:изрезанная""]"
images/1115.jpg,"[""asymmetry:слабая"", ""palette:монотонная"", ""color_homogeneity:цвет однородный"", ""color_distance_euclidean:выраженный"", ""mean_S_lesion:высокая"", ""delta_S_center_periphery:умеренно_выше"", ""delta_V_top_bottom:слабая"", ""shape:овальная"", ""perimeter:средний"", ""fractal_dimension:умеренно_изрезанная""]"
images/1116.jpg,"[""contrast:умеренный"", ""color_homogeneity:цвет умеренно неоднородный"", ""color_distance_euclidean:умеренный"", ""entropy_S_lesion:высокое"", ""rim:тёмный ободок по краю"", ""delta_V_inner_rim:слегка_темнее"", ""delta_V_top_bottom:сильная_низ_верх"", ""delta_S_left_right:сильная_лево_право"", ""shape:овальная"", ""eccentricity:сильно_вытянутая""]"
images/1117.jpg,"[""asymmetry:выраженная"", ""color_homogeneity:цвет умеренно неоднородный"", ""color_distance_euclidean:умеренный"", ""std_H_lesion:высокая"", ""mean_V_lesion:высокая"", ""delta_H_center_periphery:оттенок_как_периферия"", ""delta_V_center_periphery:темнее"", ""delta_S_left_right:сильная_лево_право"", ""shape:овальная"", ""fractal_dimension:умеренно_изрезанная""]"
images/1118.jpg,"[""asymmetry:умеренная"", ""dominant_hue:красновато-коричневый"", ""color_distance_euclidean:выраженный"", ""entropy_V_lesion:среднее"", ""delta_S_center_periphery:умеренно_выше"", ""delta_V_left_right:слабая"", ""shape:округлая"", ""perimeter:маленький"", ""fractal_dimension:гладкая"", ""glcm_energy:низкая""]"
images/1119.jpg,"[""color_homogeneity:цвет умеренно неоднородный"", ""entropy_H_lesion:среднее"", ""std_H_lesion:низкая"", ""rim:тёмный ободок по краю"", ""delta_S_left_right:слабая"", ""delta_S_top_bottom:сильная_верх_низ"", ""elongation:умеренно вытянутая"", ""shape:неправильная"", ""fractal_dimension:изрезанная"", ""texture:умеренно неоднородная""]"
images/112.jpg,"[""asymmetry:умеренная"", ""dominant_hue:красный"", ""color_distance_euclidean:сильный"", ""std_H_lesion:высокая"", ""delta_V_center_periphery:значительно_темнее"", ""delta_S_top_bottom:слабая"", ""shape:округлая"", ""eccentricity:умеренно_вытянутая"", ""radial_variance:низкая"", ""structure_order:средне упорядоченная""]"
images/1120.jpg,"[""asymmetry:умеренная"", ""palette:монотонная"", ""color_homogeneity:цвет однородный"", ""color_distance_euclidean:умеренный"", ""entropy_V_lesion:низкое"", ""delta_S_center_periphery:умеренно_выше"", ""delta_S_left_right:сильная_лево_право"", ""shape:овальная"", ""perimeter:большой"", ""fractal_dimension:умеренно_изрезанная""]"
images/1121.jpg,"[""asymmetry:умеренная"", ""palette:монотонная"", ""color_homogeneity:цвет однородный"", ""color_distance_euclidean:умеренный"", ""std_H_lesion:низкая"", ""delta_V_center_periphery:темнее"", ""delta_V_top_bottom:слабая"", ""lobulation:лобуляции слабые"", ""elongation:умеренно вытянутая"", ""shape:овальная""]"
images/1122.jpg,"[""asymmetry:выраженная"", ""color_homogeneity:цвет умеренно неоднородный"", ""color_distance_euclidean:выраженный"", ""mean_S_lesion:высокая"", ""delta_H_center_periphery:оттенок_как_периферия"", ""delta_V_inner_rim:темнее_центра"", ""delta_V_top_bottom:сильная_низ_верх"", ""shape:овальная"", ""eccentricity:умеренно_вытянутая"", ""fractal_dimension:умеренно_изрезанная""]"
images/1123.jpg,"[""color_homogeneity:цвет умеренно неоднородный"", ""color_distance_euclidean:выраженный"", ""std_S_lesion:высокая"", ""delta_H_center_periphery:оттенок_как_периферия"", ""delta_V_center_periphery:значительно_темнее"", ""delta_V_top_bottom:слабая"", ""shape:овальная"", ""eccentricity:умеренно_вытянутая"", ""borders:умеренно неровные"", ""structure_order:средне упорядоченная""]"
images/1124.jpg,"[""asymmetry:слабая"", ""palette:монотонная"", ""color_homogeneity:цвет однородный"", ""color_distance_euclidean:умеренный"", ""std_V_lesion:низкая"", ""delta_S_center_periphery:умеренно_выше"", ""delta_V_left_right:слабая"", ""shape:овальная"", ""extent:низкое"", ""fractal_dimension:умеренно_изрезанная""]"
images/1125.jpg,"[""asymmetry:выраженная"", ""pigmentation:с примесью красного или синего"", ""color_distance_euclidean:умеренный"", ""std_H_lesion:низкая"", ""rim:тёмный ободок по краю"", ""delta_S_center_periphery:умеренно_выше"", ""delta_V_left_right:сильная_право_лево"", ""shape:овальная"", ""perimeter:средний"", ""fractal_dimension:гладкая""]"
images/1126.jpg,"[""asymmetry:умеренная"", ""color_homogeneity:цвет неоднородный"", ""color_distance_euclidean:очень_слабый"", ""std_H_lesion:высокая"", ""delta_S_center_periphery:равна"", ""delta_V_inner_rim:одинаковый"", ""delta_S_left_right:сильная_право_лево"", ""shape:неправильная"", ""perimeter:очень_большой"", ""fractal_dimension:изрезанная""]"
images/1127.jpg,"[""asymmetry:умеренная"", ""color_homogeneity:цвет умеренно неоднородный"", ""color_distance_euclidean:умеренный"", ""std_H_lesion:низкая"", ""delta_H_center_periphery:оттенок_как_периферия"", ""delta_V_inner_rim:слегка_темнее"", ""delta_S_left_right:слабая"", ""lobulation:лобуляции слабые"", ""shape:овальная"", ""fractal_dimension:гладкая""]"
images/1128.jpg,"[""pigmentation:с примесью красного или синего"", ""color_homogeneity:цвет однородный"", ""color_distance_euclidean:умеренный"", ""mean_V_lesion:высокая"", ""delta_S_center_periphery:умеренно_выше"", ""delta_V_left_right:слабая"", ""shape:овальная"", ""perimeter:маленький"", ""eccentricity:умеренно_вытянутая"", ""fractal_dimension:умеренно_изрезанная""]"
images/1129.jpg,"[""asymmetry:выраженная"", ""color_homogeneity:цвет умеренно неоднородный"", ""color_distance_euclidean:выраженный"", ""std_H_lesion:низкая"", ""delta_S_center_periphery:выше"", ""delta_V_top_bottom:слабая"", ""shape:овальная"", ""eccentricity:умеренно_вытянутая"", ""fractal_dimension:умеренно_изрезанная"", ""texture_coarseness:гладкая""]"
images/113.jpg,"[""asymmetry:умеренная"", ""color_homogeneity:цвет умеренно неоднородный"", ""color_distance_euclidean:выраженный"", ""std_S_lesion:высокая"", ""delta_S_center_periphery:выше"", ""delta_V_top_bottom:слабая"", ""shape:овальная"", ""perimeter:средний"", ""fractal_dimension:гладкая"", ""structure_order:средне упорядоченная""]"
images/1130.jpg,"[""color_homogeneity:цвет однородный"", ""color_balance_G:норма"", ""color_distance_euclidean:выраженный"", ""mean_S_lesion:средняя"", ""delta_H_center_periphery:оттенок_как_периферия"", ""delta_V_top_bottom:слабая"", ""shape:овальная"", ""eccentricity:умеренно_вытянутая"", ""fractal_dimension:умеренно_изрезанная"", ""structure_order:средне упорядоченная""]"
images/1131.jpg,"[""color_homogeneity:цвет умеренно неоднородный"", ""dominant_hue:красный"", ""color_distance_euclidean:сильный"", ""std_H_lesion:высокая"", ""delta_V_center_periphery:значительно_темнее"", ""delta_S_left_right:слабая"", ""shape:овальная"", ""solidity:высокая"", ""fractal_dimension:умеренно_изрезанная"", ""glcm_energy:высокая""]"
images/1132.jpg,"[""asymmetry:умеренная"", ""color_homogeneity:цвет однородный"", ""color_distance_euclidean:выраженный"", ""std_H_lesion:низкая"", ""delta_H_center_periphery:оттенок_как_периферия"", ""delta_V_left_right:слабая"", ""shape:овальная"", ""eccentricity:умеренно_вытянутая"", ""radial_variance:высокая"", ""structure_order:средне упорядоченная""]"
images/1133.jpg,"[""palette:монотонная"", ""color_distance_euclidean:очень_слабый"", ""percent_dark_pixels:нет"", ""delta_H_center_periphery:оттенок_как_периферия"", ""delta_V_left_right:слабая"", ""delta_V_top_bottom:сильная_низ_верх"", ""shape:неправильная"", ""eccentricity:сильно_вытянутая"", ""fractal_dimension:изрезанная"", ""lbp_mean:высокое""]"
images/1134.jpg,"[""asymmetry:умеренная"", ""color_homogeneity:цвет однородный"", ""color_distance_euclidean:выраженный"", ""mean_S_lesion:высокая"", ""delta_H_center_periphery:оттенок_как_периферия"", ""delta_V_inner_rim:слегка_темнее"", ""delta_V_top_bottom:сильная_низ_верх"", ""lobulation:лобуляции слабые"", ""perimeter:средний"", ""fractal_dimension:умеренно_изрезанная""]"
images/1135.jpg,"[""pigmentation:с примесью красного или синего"", ""color_homogeneity:цвет однородный"", ""dominant_hue:красный"", ""color_distance_euclidean:умеренный"", ""mean_V_lesion:средняя"", ""delta_S_center_periphery:умеренно_выше"", ""delta_S_left_right:слабая"", ""elongation:умеренно вытянутая"", ""shape:овальная"", ""perimeter:средний""]"
images/1136.jpg,"[""pigmentation:с примесью красного или синего"", ""entropy_S_lesion:среднее"", ""mean_V_lesion:высокая"", ""delta_H_center_periphery:оттенок_как_периферия"", ""delta_V_center_periphery:равная"", ""delta_V_top_bottom:сильная_низ_верх"", ""delta_S_top_bottom:сильная_верх_низ"", ""shape:овальная"", ""eccentricity:умеренно_вытянутая"", ""perimeter_area_ratio:среднее""]"
images/1137.jpg,"[""dominant_hue:красновато-коричневый"", ""color_distance_euclidean:умеренный"", ""entropy_S_lesion:среднее"", ""std_S_lesion:средняя"", ""delta_S_center_periphery:умеренно_выше"", ""delta_S_left_right:слабая"", ""shape:округлая"", ""area:маленький"", ""eccentricity:умеренно_вытянутая"", ""glcm_energy:низкая""]"
images/1138.jpg,"[""color_homogeneity:цвет умеренно неоднородный"", ""color_distance_euclidean:умеренный"", ""entropy_S_lesion:среднее"", ""mean_S_lesion:высокая"", ""delta_S_center_periphery:умеренно_выше"", ""delta_V_inner_rim:слегка_темнее"", ""delta_S_left_right:слабая"", ""elongation:умеренно вытянутая"", ""perimeter:средний"", ""eccentricity:округлая""]"
images/1139.jpg,"[""pigmentation:с примесью красного или синего"", ""entropy_S_lesion:низкое"", ""std_V_lesion:высокая"", ""delta_S_center_periphery:умеренно_выше"", ""delta_V_left_right:сильная_лево_право"", ""delta_S_left_right:сильная_право_лево"", ""elongation:умеренно вытянутая"", ""eccentricity:умеренно_вытянутая"", ""radial_variance:низкая"", ""structure_order:средне упорядоченная""]"
images/114.jpg,"[""dominant_hue:коричневый"", ""color_distance_euclidean:умеренный"", ""std_H_lesion:высокая"", ""delta_H_center_periphery:оттенок_как_периферия"", ""delta_S_top_bottom:сильная_низ_верх"", ""shape:неправильная"", ""eccentricity:сильно_вытянутая"", ""borders:фестончатые"", ""convexity:низкая"", ""texture_coarseness:средняя""]"
images/1140.jpg,"[""color_homogeneity:цвет однородный"", ""color_distance_euclidean:выраженный"", ""std_S_lesion:средняя"", ""delta_H_center_periphery:оттенок_как_периферия"", ""delta_V_inner_rim:слегка_темнее"", ""delta_S_left_right:слабая"", ""elongation:умеренно вытянутая"", ""perimeter:большой"", ""fractal_dimension:умеренно_изрезанная"", ""texture_coarseness:грубая""]"
images/1141.jpg,"[""color_homogeneity:цвет однородный"", ""color_distance_euclidean:умеренный"", ""std_H_lesion:низкая"", ""mean_V_lesion:высокая"", ""delta_H_center_periphery:оттенок_как_периферия"", ""delta_V_inner_rim:слегка_темнее"", ""delta_S_left_right:сильная_право_лево"", ""elongation:умеренно вытянутая"", ""solidity:средняя"", ""fractal_dimension:изрезанная""]"
images/1142.jpg,"[""asymmetry:слабая"", ""dominant_hue:красновато-коричневый"", ""std_H_lesion:низкая"", ""std_V_lesion:средняя"", ""delta_S_center_periphery:умеренно_выше"", ""delta_V_left_right:слабая"", ""delta_S_top_bottom:слабая"", ""shape:округлая"", ""solidity:высокая"", ""fractal_dimension:умеренно_изрезанная""]"
images/1143.jpg,"[""color_homogeneity:цвет умеренно неоднородный"", ""color_distance_euclidean:выраженный"", ""std_H_lesion:низкая"", ""mean_S_lesion:средняя"", ""delta_S_center_periphery:умеренно_выше"", ""delta_V_inner_rim:слегка_темнее"", ""delta_V_top_bottom:слабая"", ""elongation:умеренно вытянутая"", ""fractal_dimension:умеренно_изрезанная"", ""structure_order:упорядоченная""]"
images/1144.jpg,"[""pigmentation:с примесью красного или синего"", ""color_homogeneity:цвет однородный"", ""color_distance_euclidean:умеренный"", ""delta_H_center_periphery:оттенок_как_периферия"", ""delta_V_inner_rim:слегка_темнее"", ""delta_S_left_right:слабая"", ""shape:округлая"", ""eccentricity:умеренно_вытянутая"", ""borders:умеренно неровные"", ""texture_coarseness:средняя""]"
images/1145.jpg,"[""color_homogeneity:цвет умеренно неоднородный"", ""color_distance_euclidean:выраженный"", ""std_H_lesion:средняя"", ""mean_V_lesion:высокая"", ""delta_H_center_periphery:оттенок_как_периферия"", ""delta_V_inner_rim:слегка_темнее"", ""delta_S_left_right:слабая"", ""elongation:умеренно вытянутая"", ""shape:овальная"", ""structure_order:средне упорядоченная""]"
images/1146.jpg,"[""dominant_hue:красновато-коричневый"", ""color_distance_euclidean:умеренный"", ""std_H_lesion:низкая"", ""mean_S_lesion:высокая"", ""delta_H_center_periphery:оттенок_как_периферия"", ""delta_V_center_periphery:темнее"", ""delta_S_left_right:слабая"", ""lobulation:лобуляции слабые"", ""area:маленький"", ""radial_variance:средняя""]"
images/1147.jpg,"[""color_homogeneity:цвет однородный"", ""dominant_hue:красновато-коричневый"", ""color_distance_euclidean:очень_слабый"", ""std_H_lesion:высокая"", ""delta_H_center_periphery:оттенок_как_периферия"", ""delta_V_center_periphery:равная"", ""delta_V_inner_rim:светлее"", ""delta_V_top_bottom:сильная_низ_верх"", ""shape:неправильная"", ""eccentricity:сильно_вытянутая""]"
images/1148.jpg,"[""asymmetry:умеренная"", ""color_homogeneity:цвет умеренно неоднородный"", ""color_distance_euclidean:выраженный"", ""entropy_V_lesion:высокое"", ""std_V_lesion:высокая"", ""delta_V_center_periphery:значительно_темнее"", ""delta_V_top_bottom:слабая"", ""shape:округлая"", ""eccentricity:умеренно_вытянутая"", ""fractal_dimension:гладкая""]"
images/1149.jpg,"[""pigmentation:с примесью красного или синего"", ""color_distance_euclidean:сильный"", ""entropy_V_lesion:высокое"", ""mean_S_lesion:высокая"", ""delta_H_center_periphery:краснее_периферии"", ""delta_V_inner_rim:темнее_центра"", ""delta_V_top_bottom:слабая"", ""shape:округлая"", ""area:маленький"", ""eccentricity:умеренно_вытянутая""]"
images/115.jpg,"[""asymmetry:умеренная"", ""color_homogeneity:цвет умеренно неоднородный"", ""color_distance_euclidean:выраженный"", ""std_H_lesion:средняя"", ""rim:тёмный ободок по краю"", ""delta_V_inner_rim:слегка_темнее"", ""elongation:умеренно вытянутая"", ""shape:овальная"", ""borders:умеренно неровные"", ""lbp_std:средний""]"
images/1150.jpg,"[""color_homogeneity:цвет однородный"", ""dominant_hue:красновато-коричневый"", ""color_distance_euclidean:умеренный"", ""std_V_lesion:средняя"", ""mean_V_lesion:средняя"", ""delta_H_center_periphery:оттенок_как_периферия"", ""delta_V_inner_rim:слегка_темнее"", ""delta_S_left_right:слабая"", ""shape:овальная"", ""eccentricity:умеренно_вытянутая""]"
images/1151.jpg,"[""contrast:умеренный"", ""color_homogeneity:цвет однородный"", ""color_distance_euclidean:умеренный"", ""mean_V_lesion:средняя"", ""delta_S_center_periphery:умеренно_выше"", ""delta_V_left_right:слабая"", ""shape:округлая"", ""eccentricity:умеренно_вытянутая"", ""fractal_dimension:изрезанная"", ""structure_order:хаотичная""]"
images/1152.jpg,"[""color_homogeneity:цвет умеренно неоднородный"", ""color_distance_euclidean:выраженный"", ""entropy_V_lesion:высокое"", ""mean_S_lesion:высокая"", ""delta_H_center_periphery:оттенок_как_периферия"", ""delta_V_inner_rim:темнее_центра"", ""shape:округлая"", ""area:очень_маленький"", ""fractal_dimension:гладкая"", ""glcm_energy:низкая""]"
images/1153.jpg,"[""color_homogeneity:цвет однородный"", ""color_distance_euclidean:умеренный"", ""std_S_lesion:средняя"", ""mean_S_lesion:высокая"", ""delta_V_center_periphery:темнее"", ""delta_V_left_right:слабая"", ""shape:овальная"", ""solidity:средняя"", ""fractal_dimension:умеренно_изрезанная"", ""structure_order:средне упорядоченная""]"
images/1154.jpg,"[""asymmetry:умеренная"", ""color_homogeneity:цвет однородный"", ""color_distance_euclidean:умеренный"", ""std_H_lesion:низкая"", ""delta_H_center_periphery:оттенок_как_периферия"", ""delta_V_inner_rim:слегка_темнее"", ""delta_S_left_right:слабая"", ""elongation:округлая"", ""perimeter:большой"", ""fractal_dimension:изрезанная""]"
images/1155.jpg,"[""pigmentation:с примесью красного или синего"", ""color_homogeneity:цвет однородный"", ""color_distance_euclidean:очень_слабый"", ""mean_V_lesion:средняя"", ""delta_H_center_periphery:оттенок_как_периферия"", ""delta_V_left_right:слабая"", ""delta_S_left_right:сильная_лево_право"", ""shape:овальная"", ""perimeter:средний"", ""fractal_dimension:изрезанная""]"
images/1156.jpg,"[""color_homogeneity:цвет однородный"", ""color_distance_euclidean:умеренный"", ""std_H_lesion:низкая"", ""mean_S_lesion:высокая"", ""delta_S_center_periphery:умеренно_выше"", ""delta_S_left_right:слабая"", ""elongation:умеренно вытянутая"", ""fractal_dimension:гладкая"", ""structure_order:средне упорядоченная""]"
images/1157.jpg,"[""pigmentation:с примесью красного или синего"", ""color_distance_euclidean:выраженный"", ""std_V_lesion:высокая"", ""mean_V_lesion:средняя"", ""delta_H_center_periphery:оттенок_как_периферия"", ""delta_V_left_right:слабая"", ""delta_V_top_bottom:сильная_низ_верх"", ""shape:округлая"", ""convexity:высокая"", ""structure_order:упорядоченная""]"
images/1158.jpg,"[""dominant_hue:красновато-коричневый"", ""color_distance_euclidean:умеренный"", ""entropy_V_lesion:среднее"", ""mean_S_lesion:высокая"", ""delta_H_center_periphery:оттенок_как_периферия"", ""delta_V_center_periphery:темнее"", ""delta_V_left_right:слабая"", ""shape:округлая"", ""eccentricity:умеренно_вытянутая"", ""convexity:высокая""]"
images/1159.jpg,"[""dominant_hue:красный"", ""color_distance_euclidean:умеренный"", ""std_H_lesion:средняя"", ""mean_V_lesion:высокая"", ""delta_H_center_periphery:оттенок_как_периферия"", ""delta_S_left_right:сильная_лево_право"", ""shape:овальная"", ""perimeter:средний"", ""solidity:высокая"", ""fractal_dimension:гладкая""]"
images/116.jpg,"[""asymmetry:умеренная"", ""pigmentation:с примесью красного или синего"", ""color_homogeneity:цвет умеренно неоднородный"", ""color_distance_euclidean:выраженный"", ""entropy_V_lesion:высокое"", ""delta_S_center_periphery:умеренно_выше"", ""delta_V_left_right:слабая"", ""shape:округлая"", ""fractal_dimension:гладкая"", ""structure_order:средне упорядоченная""]"
images/1160.jpg,"[""color_homogeneity:цвет однородный"", ""color_distance_euclidean:умеренный"", ""std_H_lesion:низкая"", ""mean_V_lesion:высокая"", ""delta_H_center_periphery:оттенок_как_периферия"", ""delta_S_left_right:слабая"", ""shape:овальная"", ""solidity:высокая"", ""fractal_dimension:гладкая"", ""structure_order:хаотичная""]"
images/1161.jpg,"[""pigmentation:с примесью красного или синего"", ""color_homogeneity:цвет умеренно неоднородный"", ""color_distance_euclidean:выраженный"", ""std_S_lesion:высокая"", ""delta_H_center_periphery:оттенок_как_периферия"", ""delta_V_inner_rim:слегка_темнее"", ""delta_V_left_right:сильная_лево_право"", ""elongation:умеренно вытянутая"", ""shape:неправильная"", ""perimeter:большой""]"
